"","station","valid","lon","lat","tmpf","dwpf","relh","drct","sknt","p01i","alti","mslp","vsby","gust","skyc1","skyc2","skyc3","skyc4","skyl1","skyl2","skyl3","skyl4","wxcodes","ice_accretion_1hr","ice_accretion_3hr","ice_accretion_6hr","peak_wind_gust","peak_wind_drct","peak_wind_time","feel","metar"
"90711","MAF","2011-04-27 05:53:00",-102.2075,31.9466,68,15.98,13.38,350,14,NA,29.63,998.7,10,-99,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,68,"KMAF 270553Z AUTO 35014KT 10SM BLDU CLR 20/M09 A2963 RMK AO2 SLP987 T02001089 10311 20189 403170094 51042"
"90712","MAF","2011-04-27 06:53:00",-102.2075,31.9466,64.04,17.96,16.72,350,13,NA,29.67,1000.2,10,-99,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,64.04,"KMAF 270653Z AUTO 35013KT 10SM BLDU CLR 18/M08 A2967 RMK AO2 SLP002 T01781078"
"90713","MAF","2011-04-27 07:53:00",-102.2075,31.9466,62.06,19.04,18.78,340,13,NA,29.7,1001.2,10,-99,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,62.06,"KMAF 270753Z AUTO 34013KT 10SM BLDU CLR 17/M07 A2970 RMK AO2 SLP012 T01671072"
"90714","MAF","2011-04-27 08:53:00",-102.2075,31.9466,60.08,19.94,20.93,320,15,NA,29.71,1001.8,10,22,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,60.08,"KMAF 270853Z AUTO 32015G22KT 10SM BLDU CLR 16/M07 A2971 RMK AO2 SLP018 T01561067 51027"
"90715","MAF","2011-04-27 09:53:00",-102.2075,31.9466,57.92,15.98,19.07,320,13,NA,29.74,1002.8,10,-99,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,57.92,"KMAF 270953Z AUTO 32013KT 10SM BLDU CLR 14/M09 A2974 RMK AO2 SLP028 T01441089"
"90716","MAF","2011-04-27 10:53:00",-102.2075,31.9466,57.02,10.94,15.79,330,16,NA,29.77,1003.9,10,20,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,57.02,"KMAF 271053Z AUTO 33016G20KT 10SM BLDU CLR 14/M12 A2977 RMK AO2 SLP039 T01391117"
"90797","MAF","2011-04-30 15:35:00",-102.2075,31.9466,73.4,30.2,20.23,20,17,NA,29.81,NA,5,-99,"CLR","   ","   ",NA,NA,NA,NA,NA,"HZ BLDU",NA,NA,NA,NA,NA,NA,71.39,"KMAF 301535Z 02017KT 5SM HZ BLDU CLR 23/M01 A2981 RMK AO2 WSHFT 1446"
"90798","MAF","2011-04-30 15:53:00",-102.2075,31.9466,71.96,33.08,23.86,360,16,NA,29.81,1005.1,5,-99,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,69.98,"KMAF 301553Z 36016KT 5SM BLDU CLR 22/01 A2981 RMK AO2 WSHFT 1446 SLP051 T02220006"
"90827","MAF","2011-05-01 18:53:00",-102.2075,31.9466,55.04,33.98,44.8,30,23,NA,30.02,1013.5,6,30,"OVC","   ","   ",NA,3100,NA,NA,NA,"HZ BLDU",NA,NA,NA,34,30,"2011-05-01 18:08",55.04,"KMAF 011853Z 03023G30KT 6SM HZ BLDU OVC031 13/01 A3002 RMK AO2 PK WND 03034/1808 SLP135 T01280011"
"90828","MAF","2011-05-01 19:53:00",-102.2075,31.9466,55.94,35.06,45.26,40,22,NA,30.01,1013.4,6,28,"OVC","   ","   ",NA,3300,NA,NA,NA,"HZ BLDU",NA,NA,NA,31,70,"2011-05-01 19:01",55.94,"KMAF 011953Z 04022G28KT 6SM HZ BLDU OVC033 13/02 A3001 RMK AO2 PK WND 07031/1901 SLP134 T01330017"
"90829","MAF","2011-05-01 20:53:00",-102.2075,31.9466,57.02,37.04,47.08,40,20,NA,29.99,1013,10,28,"BKN","   ","   ",NA,3300,NA,NA,NA,"BLDU",NA,NA,NA,31,30,"2011-05-01 20:39",57.02,"KMAF 012053Z 04020G28KT 10SM BLDU BKN033 14/03 A2999 RMK AO2 PK WND 03031/2039 SLP130 T01390028 56013"
"90830","MAF","2011-05-01 21:53:00",-102.2075,31.9466,55.94,37.04,48.95,50,17,NA,29.99,1012.7,10,25,"OVC","   ","   ",NA,3300,NA,NA,NA,"BLDU",NA,NA,NA,29,40,"2011-05-01 21:11",55.94,"KMAF 012153Z 05017G25KT 10SM BLDU OVC033 13/03 A2999 RMK AO2 PK WND 04029/2111 SLP127 T01330028"
"90831","MAF","2011-05-01 22:53:00",-102.2075,31.9466,53.96,37.04,52.61,50,19,NA,30,1013.2,10,25,"OVC","   ","   ",NA,3100,NA,NA,NA,"BLDU",NA,NA,NA,27,40,"2011-05-01 22:17",53.96,"KMAF 012253Z 05019G25KT 10SM BLDU OVC031 12/03 A3000 RMK AO2 PK WND 04027/2217 SLP132 T01220028"
"90832","MAF","2011-05-01 23:53:00",-102.2075,31.9466,53.06,37.04,54.38,50,17,NA,30,1013.3,10,27,"FEW","BKN","   ",NA,3000,3700,NA,NA,"BLDU",NA,NA,NA,28,50,"2011-05-01 23:07",53.06,"KMAF 012353Z 05017G27KT 10SM BLDU FEW030 BKN037 12/03 A3000 RMK AO2 PK WND 05028/2307 SLP133 T01170028 10139 20106 53001"
"90833","MAF","2011-05-02 00:53:00",-102.2075,31.9466,51.08,37.04,58.49,50,18,NA,30.01,1014,10,26,"OVC","   ","   ",NA,3000,NA,NA,NA,"BLDU",NA,NA,NA,28,70,"2011-05-02 00:33",51.08,"KMAF 020053Z 05018G26KT 10SM BLDU OVC030 11/03 A3001 RMK AO2 PK WND 07028/0033 SLP140 T01060028"
"91401","MAF","2011-05-24 18:53:00",-102.2075,31.9466,93.92,19.94,6.81,240,26,NA,29.75,1002.2,7,38,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,38,250,"2011-05-24 18:53",87.74,"KMAF 241853Z 24026G38KT 7SM BLDU CLR 34/M07 A2975 RMK AO2 PK WND 25038/1853 SLP022 T03441067"
"91402","MAF","2011-05-24 19:53:00",-102.2075,31.9466,93.02,21.02,7.33,250,25,NA,29.74,1002,10,37,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,38,260,"2011-05-24 19:09",87.15,"KMAF 241953Z AUTO 25025G37KT 10SM BLDU CLR 34/M06 A2974 RMK AO2 PK WND 26038/1909 SLP020 T03391061 TSNO"
"91403","MAF","2011-05-24 20:53:00",-102.2075,31.9466,95,12.92,4.86,270,26,NA,29.72,1001.1,8,39,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,39,270,"2011-05-24 20:47",88.15,"KMAF 242053Z 27026G39KT 8SM BLDU CLR 35/M11 A2972 RMK AO2 PK WND 27039/2047 SLP011 T03501106 58015"
"91404","MAF","2011-05-24 21:49:00",-102.2075,31.9466,93.2,8.6,4.24,260,26,NA,29.72,NA,6,37,"FEW","   ","   ",NA,800,NA,NA,NA,"HZ BLDU",NA,NA,NA,41,270,"2011-05-24 21:35",86.7,"KMAF 242149Z 26026G37KT 6SM HZ BLDU FEW008 34/M13 A2972 RMK AO2 PK WND 27041/2135 FU NW THRU NE"
"91405","MAF","2011-05-24 21:53:00",-102.2075,31.9466,93.92,10.04,4.42,260,31,NA,29.72,1000.9,8,37,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,41,270,"2011-05-24 21:35",87.26,"KMAF 242153Z 26031G37KT 8SM BLDU CLR 34/M12 A2972 RMK AO2 PK WND 27041/2135 SLP009 FU NW THRU NE T03441122"
"91406","MAF","2011-05-24 22:36:00",-102.2075,31.9466,93.2,6.8,3.91,260,30,NA,29.71,NA,6,41,"FEW","   ","   ",NA,800,NA,NA,NA,"FU BLDU",NA,NA,NA,41,270,"2011-05-24 22:31",86.65,"KMAF 242236Z 26030G41KT 6SM FU BLDU FEW008 34/M14 A2971 RMK AO2 PK WND 27041/2231 FU NW-NE"
"91407","MAF","2011-05-24 22:53:00",-102.2075,31.9466,91.94,5,3.74,270,30,NA,29.71,1001.1,6,39,"FEW","   ","   ",NA,800,NA,NA,NA,"FU BLDU",NA,NA,NA,41,260,"2011-05-24 22:39",85.7,"KMAF 242253Z 27030G39KT 6SM FU BLDU FEW008 33/M15 A2971 RMK AO2 PK WND 26041/2239 SLP011 FU NW-NE T03331150"
"91408","MAF","2011-05-24 23:53:00",-102.2075,31.9466,89.96,1.04,3.31,260,26,NA,29.71,1001.1,9,36,"CLR","   ","   ",NA,NA,NA,NA,NA,"FU BLDU",NA,NA,NA,39,270,"2011-05-24 23:40",84.21,"KMAF 242353Z 26026G36KT 9SM FU BLDU CLR 32/M17 A2971 RMK AO2 PK WND 27039/2340 SLP011 T03221172 10361 20322 55001"
"91423","MAF","2011-05-25 14:53:00",-102.2075,31.9466,80.96,24.08,12.24,320,20,NA,29.94,1009,5,25,"FEW","   ","   ",NA,1000,NA,NA,NA,"HZ BLDU",NA,NA,NA,NA,NA,NA,78.8,"KMAF 251453Z 32020G25KT 5SM HZ BLDU FEW010 27/M04 A2994 RMK AO2 SLP090 T02721044 51018"
"91424","MAF","2011-05-25 15:53:00",-102.2075,31.9466,84.02,24.08,11.08,330,14,NA,29.95,1009.2,9,24,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,28,320,"2011-05-25 15:18",80.83,"KMAF 251553Z 33014G24KT 9SM BLDU CLR 29/M04 A2995 RMK AO2 PK WND 32028/1518 SLP092 T02891044"
"91425","MAF","2011-05-25 16:53:00",-102.2075,31.9466,87.08,21.92,9.18,320,17,NA,29.96,1009.6,10,22,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,27,320,"2011-05-25 16:34",82.85,"KMAF 251653Z 32017G22KT 10SM BLDU CLR 31/M06 A2996 RMK AO2 PK WND 32027/1634 SLP096 T03061056"
"91426","MAF","2011-05-25 17:53:00",-102.2075,31.9466,87.98,19.94,8.2,300,19,NA,29.95,1009.6,10,26,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,26,300,"2011-05-25 17:53",83.39,"KMAF 251753Z 30019G26KT 10SM BLDU CLR 31/M07 A2995 RMK AO2 PK WND 30026/1753 SLP096 T03111067 10311 20150 50002"
"91502","MAF","2011-05-28 20:53:00",-102.2075,31.9466,105.98,10.04,3.07,220,16,NA,29.65,998.2,10,27,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,31,270,"2011-05-28 20:39",97,"KMAF 282053Z 22016G27KT 10SM BLDU CLR 41/M12 A2965 RMK AO2 PK WND 27031/2039 SLP982 T04111122 57020"
"91503","MAF","2011-05-28 21:53:00",-102.2075,31.9466,107.06,8.96,2.83,220,17,NA,29.62,997.1,10,31,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,31,240,"2011-05-28 21:49",97.82,"KMAF 282153Z 22017G31KT 10SM BLDU CLR 42/M13 A2962 RMK AO2 PK WND 24031/2149 SLP971 T04171128"
"91504","MAF","2011-05-28 22:53:00",-102.2075,31.9466,105.08,10.94,3.28,220,14,NA,29.6,996.5,10,-99,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,31,240,"2011-05-28 22:14",96.32,"KMAF 282253Z 22014KT 10SM BLDU CLR 41/M12 A2960 RMK AO2 PK WND 24031/2214 SLP965 T04061117"
"91505","MAF","2011-05-28 23:53:00",-102.2075,31.9466,105.08,8.96,3,230,16,NA,29.58,995.8,10,25,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,26,240,"2011-05-28 23:21",96.23,"KMAF 282353Z 23016G25KT 10SM BLDU CLR 41/M13 A2958 RMK AO2 PK WND 24026/2321 SLP958 T04061128 10417 20367 56023"
"91506","MAF","2011-05-29 00:53:00",-102.2075,31.9466,102.02,6.98,3.01,260,13,NA,29.59,996,10,21,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,93.69,"KMAF 290053Z 26013G21KT 10SM BLDU CLR 39/M14 A2959 RMK AO2 SLP960 T03891139"
"92316","MAF","2011-07-01 20:53:00",-102.2075,31.9466,93.02,57.02,29.96,160,18,NA,29.99,1010.4,10,23,"SCT","   ","   ",NA,7000,NA,NA,NA,"BLDU",NA,NA,NA,29,160,"2011-07-01 20:41",91.66,"KMAF 012053Z 16018G23KT 10SM BLDU SCT070 34/14 A2999 RMK AO2 PK WND 16029/2041 SLP104 T03390139 56014"
"92317","MAF","2011-07-01 21:53:00",-102.2075,31.9466,95,55.94,27.1,180,16,NA,29.98,1009.9,10,21,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,93.39,"KMAF 012153Z 18016G21KT 10SM BLDU CLR 35/13 A2998 RMK AO2 SLP099 T03500133"
"95042","MAF","2011-10-17 20:53:00",-102.2075,31.9466,95,24.98,8.14,260,20,NA,29.76,1002.9,8,25,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,28,280,"2011-10-17 20:27",88.93,"KMAF 172053Z 26020G25KT 8SM BLDU CLR 35/M04 A2976 RMK AO2 PK WND      28028/2027 SLP029 T03501039 56030"
"95043","MAF","2011-10-17 21:53:00",-102.2075,31.9466,95,24.98,8.14,290,13,NA,29.75,1002.5,10,24,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,29,270,"2011-10-17 21:13",88.93,"KMAF 172153Z 29013G24KT 10SM BLDU CLR 35/M04 A2975 RMK AO2 PK WND      27029/2113 SLP025 T03501039"
"95048","MAF","2011-10-18 01:03:00",-102.2075,31.9466,80.6,37.4,21.25,10,30,NA,29.87,NA,0.5,47,"VV ","   ","   ",NA,1400,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,79.02,"KMAF 180103Z 01030G47KT 1/2SM BLDU VV014 27/03 A2987 RMK AO2 PK      WND 01047/0100 RAB0059E01 PRESRR P0000"
"95049","MAF","2011-10-18 01:13:00",-102.2075,31.9466,77,39.2,25.67,20,30,NA,29.89,NA,0.5,44,"VV ","   ","   ",NA,900,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,75.61,"KMAF 180113Z 02030G44KT 1/2SM BLDU VV009 25/04 A2989 RMK AO2 PK      WND 01047/0100 RAB0059E01 PRESRR P0000"
"95050","MAF","2011-10-18 01:44:00",-102.2075,31.9466,73.4,39.2,28.96,10,29,NA,29.92,NA,0.5,44,"VV ","   ","   ",NA,1100,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,71.8,"KMAF 180144Z 01029G44KT 1/2SM BLDU VV011 23/04 A2992 RMK AO2 PK      WND 01047/0100 RAB0059E01 P0000"
"95416","MAF","2011-11-02 17:48:00",-102.2075,31.9466,69.8,42.8,37.61,360,29,NA,30.04,NA,1.75,37,"SCT","   ","   ",NA,1800,NA,NA,NA,"HZ BLDU",NA,NA,NA,37,360,"2011-11-02 17:45",69.8,"KMAF 021748Z 36029G37KT 1 3/4SM HZ BLDU SCT018 21/06 A3004 RMK AO2      PK WND 36037/1745 WSHFT 1730 PRESRR"
"95417","MAF","2011-11-02 17:53:00",-102.2075,31.9466,69.08,42.08,37.49,350,27,NA,30.04,1013.9,2,37,"SCT","BKN","   ",NA,2300,3300,NA,NA,"HZ BLDU",NA,NA,NA,37,360,"2011-11-02 17:45",69.08,"KMAF 021753Z 35027G37KT 2SM HZ BLDU SCT023 BKN033 21/06 A3004 RMK      AO2 PK WND 36037/1745 WSHFT 1735 PRESRR SLP139 T02060056      10261 20139 53024"
"95418","MAF","2011-11-02 17:59:00",-102.2075,31.9466,66.2,39.2,37.03,360,28,NA,30.05,NA,3,35,"BKN","BKN","   ",NA,2300,3300,NA,NA,"HZ BLDU",NA,NA,NA,35,350,"2011-11-02 17:54",66.2,"KMAF 021759Z 36028G35KT 3SM HZ BLDU BKN023 BKN033 19/04 A3005 RMK      AO2 PK WND 35035/1754 WSHFT 1740 PRESRR"
"95419","MAF","2011-11-02 18:08:00",-102.2075,31.9466,66.2,37.4,34.51,10,26,NA,30.06,NA,2,35,"BKN","OVC","   ",NA,1900,3000,NA,NA,"HZ BLDU",NA,NA,NA,35,10,"2011-11-02 18:05",66.2,"KMAF 021808Z 01026G35KT 2SM HZ BLDU BKN019 OVC030 19/03 A3006 RMK      AO2 PK WND 01035/1805 WSHFT 1740"
"95420","MAF","2011-11-02 18:53:00",-102.2075,31.9466,64.04,35.06,33.92,360,30,NA,30.09,1015.8,3,37,"OVC","   ","   ",NA,1900,NA,NA,NA,"HZ BLDU",NA,NA,NA,NA,NA,NA,64.04,"KMAF 021853Z 36030G37KT 3SM HZ BLDU OVC019 18/02 A3009 RMK AO2 PK      WND 35037/1852 WSHFT 1740 SLP158 T01780017"
"95421","MAF","2011-11-02 19:04:00",-102.2075,31.9466,64.4,35.6,34.22,360,28,NA,30.1,NA,2,38,"OVC","   ","   ",NA,1900,NA,NA,NA,"HZ BLDU",NA,NA,NA,NA,NA,NA,64.4,"KMAF 021904Z 36028G38KT 2SM HZ BLDU OVC019 18/02 A3010 RMK AO2 PK      WND 01038/1859"
"95422","MAF","2011-11-02 19:21:00",-102.2075,31.9466,64.4,33.8,31.85,360,28,NA,30.11,NA,3,36,"OVC","   ","   ",NA,2100,NA,NA,NA,"HZ BLDU",NA,NA,NA,NA,NA,NA,64.4,"KMAF 021921Z 36028G36KT 3SM HZ BLDU OVC021 18/01 A3011 RMK AO2 PK      WND 01038/1859"
"95423","MAF","2011-11-02 19:43:00",-102.2075,31.9466,62.6,33.8,33.93,360,28,NA,30.12,NA,2.5,37,"OVC","   ","   ",NA,2300,NA,NA,NA,"HZ BLDU",NA,NA,NA,38,10,"2011-11-02 18:59",62.6,"KMAF 021943Z 36028G37KT 2 1/2SM HZ BLDU OVC023 17/01 A3012 RMK AO2      PK WND 01038/1859"
"95424","MAF","2011-11-02 19:53:00",-102.2075,31.9466,62.96,32,31.17,360,30,NA,30.13,1017,2,38,"OVC","   ","   ",NA,2300,NA,NA,NA,"HZ BLDU",NA,NA,NA,NA,NA,NA,62.96,"KMAF 021953Z 36030G38KT 2SM HZ BLDU OVC023 17/00 A3013 RMK AO2 PK      WND 01038/1944 VIS 1 1/2V3 SLP170 T01720000"
"95425","MAF","2011-11-02 20:20:00",-102.2075,31.9466,62.6,32,31.56,10,29,NA,30.15,NA,3,38,"OVC","   ","   ",NA,2700,NA,NA,NA,"HZ BLDU",NA,NA,NA,NA,NA,NA,62.6,"KMAF 022020Z 01029G38KT 3SM HZ BLDU OVC027 17/00 A3015 RMK AO2 PK      WND 36038/2014"
"95426","MAF","2011-11-02 21:53:00",-102.2075,31.9466,57.02,26.96,31.36,10,27,NA,30.22,1020.5,2.5,37,"OVC","   ","   ",NA,2700,NA,NA,NA,"HZ BLDU",NA,NA,NA,41,10,"2011-11-02 21:04",57.02,"KMAF 022153Z 01027G37KT 2 1/2SM HZ BLDU OVC027 14/M03 A3022 RMK      AO2 PK WND 01041/2104 SLP205 T01391028"
"95427","MAF","2011-11-02 22:08:00",-102.2075,31.9466,57.2,24.8,28.48,360,29,NA,30.22,NA,1.5,39,"OVC","   ","   ",NA,2700,NA,NA,NA,"HZ BLDU",NA,NA,NA,39,360,"2011-11-02 22:07",57.2,"KMAF 022208Z 36029G39KT 1 1/2SM HZ BLDU OVC027 14/M04 A3022 RMK      AO2 PK WND 36039/2207"
"95428","MAF","2011-11-02 22:18:00",-102.2075,31.9466,55.4,26.6,32.76,10,32,NA,30.23,NA,2,38,"OVC","   ","   ",NA,2700,NA,NA,NA,"HZ BLDU",NA,NA,NA,NA,NA,NA,55.4,"KMAF 022218Z 01032G38KT 2SM HZ BLDU OVC027 13/M03 A3023 RMK AO2 PK      WND 36039/2207"
"95429","MAF","2011-11-02 22:25:00",-102.2075,31.9466,55.4,24.8,30.4,360,25,NA,30.24,NA,1.75,38,"OVC","   ","   ",NA,2700,NA,NA,NA,"HZ BLDU",NA,NA,NA,39,360,"2011-11-02 22:07",55.4,"KMAF 022225Z 36025G38KT 1 3/4SM HZ BLDU OVC027 13/M04 A3024 RMK      AO2 PK WND 36039/2207"
"95430","MAF","2011-11-02 22:53:00",-102.2075,31.9466,53.96,26.06,33.76,10,28,NA,30.26,1022.3,1.75,35,"OVC","   ","   ",NA,2700,NA,NA,NA,"HZ BLDU",NA,NA,NA,39,360,"2011-11-02 22:07",53.96,"KMAF 022253Z 01028G35KT 1 3/4SM HZ BLDU OVC027 12/M03 A3026 RMK      AO2 PK WND 36039/2207 SLP223 T01221033"
"95431","MAF","2011-11-02 23:53:00",-102.2075,31.9466,51.08,26.06,37.54,10,27,NA,30.32,1024.5,2.5,36,"BKN","   ","   ",NA,2700,NA,NA,NA,"HZ BLDU",NA,NA,NA,37,360,"2011-11-02 23:18",51.08,"KMAF 022353Z 01027G36KT 2 1/2SM HZ BLDU BKN027 11/M03 A3032 RMK      AO2 PK WND 36037/2318 SLP245 T01061033 10206 20106 53046"
"95432","MAF","2011-11-03 00:53:00",-102.2075,31.9466,48.02,24.98,40.22,10,26,NA,30.37,1026.4,2.5,32,"BKN","   ","   ",NA,2700,NA,NA,NA,"HZ BLDU",NA,NA,NA,34,10,"2011-11-02 23:59",39.34,"KMAF 030053Z 01026G32KT 2 1/2SM HZ BLDU BKN027 09/M04 A3037 RMK      AO2 PK WND 01034/2359 SLP264 T00891039"
"95433","MAF","2011-11-03 01:00:00",-102.2075,31.9466,48.2,24.8,39.66,10,27,NA,30.37,NA,5,32,"OVC","   ","   ",NA,2400,NA,NA,NA,"HZ BLDU",NA,NA,NA,NA,NA,NA,39.42,"KMAF 030100Z 01027G32KT 5SM HZ BLDU OVC024 09/M04 A3037 RMK AO2 PK      WND 01032/0059"
"95434","MAF","2011-11-03 01:53:00",-102.2075,31.9466,46.04,26.06,45.33,10,20,NA,30.4,1027.8,9,27,"OVC","   ","   ",NA,2400,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,37.79,"KMAF 030153Z 01020G27KT 9SM BLDU OVC024 08/M03 A3040 RMK AO2 PK      WND 01034/0107 SLP278 T00781033"
"95435","MAF","2011-11-03 02:46:00",-102.2075,31.9466,44.6,24.8,45.44,10,18,NA,30.44,NA,10,26,"SCT","   ","   ",NA,2600,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,36.34,"KMAF 030246Z 01018G26KT 10SM BLDU SCT026 07/M04 A3044 RMK AO2 PK      WND 02030/0230"
"95436","MAF","2011-11-03 02:53:00",-102.2075,31.9466,44.06,24.98,46.73,20,15,NA,30.44,1028.8,10,23,"FEW","   ","   ",NA,2600,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,36.41,"KMAF 030253Z 02015G23KT 10SM BLDU FEW026 07/M04 A3044 RMK AO2 PK      WND 02030/0230 SLP288 T00671039 51038"
"95437","MAF","2011-11-03 03:53:00",-102.2075,31.9466,42.08,26.06,52.73,10,12,NA,30.46,1029.3,10,NA,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,34.83,"KMAF 030353Z 01012KT 10SM BLDU CLR 06/M03 A3046 RMK AO2 SLP293      T00561033"
"96015","MAF","2011-11-26 15:25:00",-102.2075,31.9466,50,28.4,43.03,360,29,NA,30.19,NA,1.25,43,"SCT","SCT","BKN",NA,800,11000,18000,NA,"BLDU",NA,NA,NA,NA,NA,NA,41.59,"KMAF 261525Z COR 36029G43KT 1 1/4SM BLDU SCT008 SCT110 BKN180      10/M02 A3019 RMK AO2 PK WND 36043/1523"
"96016","MAF","2011-11-26 15:45:00",-102.2075,31.9466,50,30.2,46.31,10,29,NA,30.21,NA,3,38,"SCT","SCT","BKN",NA,800,11000,18000,NA,"BLDU",NA,NA,NA,NA,NA,NA,41.59,"KMAF 261545Z 01029G38KT 3SM BLDU SCT008 SCT110 BKN180 10/M01 A3021      RMK AO2 PK WND 01045/1530"
"96017","MAF","2011-11-26 15:53:00",-102.2075,31.9466,51.08,30.02,44.16,360,30,NA,30.22,1021.2,4,37,"SCT","SCT","BKN",NA,800,11000,18000,NA,"BLDU",NA,NA,NA,NA,NA,NA,51.08,"KMAF 261553Z 36030G37KT 4SM BLDU SCT008 SCT110 BKN180 11/M01 A3022      RMK AO2 PK WND 01045/1530 SLP212 T01061011"
"96018","MAF","2011-11-26 16:03:00",-102.2075,31.9466,50,28.4,43.03,360,31,NA,30.22,NA,2.5,40,"BKN","   ","   ",NA,2000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,41.32,"KMAF 261603Z 36031G40KT 2 1/2SM BLDU BKN020 10/M02 A3022 RMK AO2      PK WND 36040/1558 VIS 1 1/2V5"
"96019","MAF","2011-11-26 16:14:00",-102.2075,31.9466,50,28.4,43.03,360,33,NA,30.24,NA,1.5,40,"BKN","   ","   ",NA,1800,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,41.06,"KMAF 261614Z 36033G40KT 1 1/2SM BLDU BKN018 10/M02 A3024 RMK AO2      PK WND 01040/1613"
"96020","MAF","2011-11-26 16:49:00",-102.2075,31.9466,46.4,28.4,49.24,360,27,NA,30.27,NA,3,39,"BKN","OVC","   ",NA,2200,8000,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,36.97,"KMAF 261649Z 36027G39KT 3SM BLDU BKN022 OVC080 08/M02 A3027 RMK      AO2 PK WND 36043/1617"
"96021","MAF","2011-11-26 16:53:00",-102.2075,31.9466,46.94,28.94,49.33,360,28,NA,30.28,1023.6,3,38,"OVC","   ","   ",NA,2200,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,37.55,"KMAF 261653Z 36028G38KT 3SM BLDU OVC022 08/M02 A3028 RMK AO2 PK      WND 36043/1617 SLP236 T00831017"
"96022","MAF","2011-11-26 16:57:00",-102.2075,31.9466,46.4,28.4,49.24,360,36,NA,30.28,NA,1.5,47,"BKN","OVC","   ",NA,2200,2700,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,35.67,"KMAF 261657Z 36036G47KT 1 1/2SM BLDU BKN022 OVC027 08/M02 A3028      RMK AO2 PK WND 36047/1657"
"96023","MAF","2011-11-26 17:05:00",-102.2075,31.9466,46.4,26.6,45.73,10,37,NA,30.29,NA,0.5,47,"VV ","   ","   ",NA,2000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,35.54,"KMAF 261705Z 01037G47KT 1/2SM BLDU VV020 08/M03 A3029 RMK AO2 PK      WND 36047/1657 PRESRR"
"96024","MAF","2011-11-26 17:53:00",-102.2075,31.9466,50,26.96,40.55,10,31,NA,30.3,1024.3,2,39,"BKN","OVC","   ",NA,2300,3300,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,41.32,"KMAF 261753Z 01031G39KT 2SM BLDU BKN023 OVC033 10/M03 A3030 RMK      AO2 PK WND 36047/1657 SLP243 T01001028 10106 20072 51026"
"96025","MAF","2011-11-26 18:53:00",-102.2075,31.9466,50,17.96,27.75,10,30,NA,30.3,1024.4,2,44,"BKN","OVC","   ",NA,2500,3400,NA,NA,"BLDU",NA,NA,NA,47,10,"2011-11-26 18:43",41.45,"KMAF 261853Z 01030G44KT 2SM BLDU BKN025 OVC034 10/M08 A3030 RMK      AO2 PK WND 01047/1843 SLP244 T01001078"
