"","station","valid","lon","lat","tmpf","dwpf","relh","drct","sknt","p01i","alti","mslp","vsby","gust","skyc1","skyc2","skyc3","skyc4","skyl1","skyl2","skyl3","skyl4","wxcodes","ice_accretion_1hr","ice_accretion_3hr","ice_accretion_6hr","peak_wind_gust","peak_wind_drct","peak_wind_time","feel","metar"
"18013","HOB","2003-12-15 22:50:00",-103.217,32.6875,51.8,-5.8,8.79,300,24,NA,29.9,NA,3,34,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,51.8,"KHOB 152250Z 30024G34KT 3SM BLDU SKC 11/M21 A2990 RMK SLPNO"
"18014","HOB","2003-12-15 23:50:00",-103.217,32.6875,48.2,-0.4,13,310,15,NA,29.96,NA,6,25,"FEW","   ","   ",NA,10000,NA,NA,NA,"DU",NA,NA,NA,NA,NA,NA,41.78,"KHOB 152350Z 31015G25KT 6SM DU FEW100 09/M18 A2996 RMK SLPNO 10168"
"18129","HOB","2003-12-22 20:50:00",-103.217,32.6875,53.6,32,43.61,350,14,NA,30.07,NA,6,24,"FEW","   ","   ",NA,3000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,53.6,"KHOB 222050Z 35014G24KT 6SM BLDU FEW030 12/M00 A3007 RMK SLPNO"
"19119","HOB","2004-02-19 17:50:00",-103.217,32.6875,73.4,21.2,13.93,230,25,NA,29.75,NA,7,35,"SCT","   ","   ",NA,15000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,71.09,"KHOB 191750Z 23025G35KT 7SM BLDU SCT150 23/M06 A2975 RMK SLPNO"
"19120","HOB","2004-02-19 18:50:00",-103.217,32.6875,71.6,12.2,10.02,240,30,NA,29.74,NA,2,40,"SCT","   ","   ",NA,15000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,68.93,"KHOB 191850Z 24030G40KT 2SM BLDU SCT150 22/M11 A2974 RMK SLPNO 20069"
"19121","HOB","2004-02-19 19:50:00",-103.217,32.6875,71.6,15.8,11.74,240,30,NA,29.73,NA,2,40,"SCT","   ","   ",NA,15000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,69.01,"KHOB 191950Z 24030G40KT 2SM BLDU SCT150 22/M09 A2973 RMK SLPNO"
"19122","HOB","2004-02-19 20:50:00",-103.217,32.6875,71.6,14,10.85,240,25,NA,29.71,NA,4,35,"BKN","   ","   ",NA,15000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,68.97,"KHOB 192050Z 24025G35KT 4SM BLDU BKN150 22/M10 A2971 RMK SLPNO"
"19124","HOB","2004-02-19 22:50:00",-103.217,32.6875,71.6,14,10.85,240,25,NA,29.72,NA,6,NA,"SCT","   ","   ",NA,15000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,68.97,"KHOB 192250Z 24025KT 6SM BLDU SCT150 22/M10 A2972 RMK SLPNO"
"19125","HOB","2004-02-19 23:50:00",-103.217,32.6875,68,14,12.27,230,20,NA,29.74,NA,4,NA,"SCT","   ","   ",NA,15000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,68,"KHOB 192350Z 23020KT 4SM BLDU SCT150 20/M10 A2974 RMK SLPNO"
"19126","HOB","2004-02-20 00:50:00",-103.217,32.6875,62.6,14,14.81,240,10,NA,29.76,NA,7,NA,"FEW","   ","   ",NA,15000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,62.6,"KHOB 200050Z 24010KT 7SM BLDU FEW150 17/M10 A2976 RMK SLPNO 10235"
"19364","HOB","2004-03-04 22:50:00",-103.217,32.6875,57.2,32,38.26,220,25,NA,29.61,NA,10,35,"SCT","   ","   ",NA,2000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,57.2,"KHOB 042250Z 22025G35KT 10SM BLDU SCT020 14/00 A2961 RMK SLPNO"
"19365","HOB","2004-03-04 23:50:00",-103.217,32.6875,53.6,33.8,46.88,230,25,NA,29.64,NA,10,35,"FEW","SCT","   ",NA,2000,8000,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,53.6,"KHOB 042350Z 23025G35KT 10SM BLDU FEW020 SCT080 12/01 A2964 RMK SLPNO"
"19644","HOB","2004-03-21 00:50:00",-103.217,32.6875,75.2,51.8,43.97,20,20,NA,30.27,NA,10,NA,"FEW","   ","   ",NA,15000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,75.2,"KHOB 210050Z 02020KT 10SM BLDU FEW150 24/11 A3027 RMK SLPNO 10306"
"20236","HOB","2004-04-23 22:50:00",-103.217,32.6875,75.2,50,41.14,360,15,NA,29.9,NA,10,NA,"SCT","   ","   ",NA,15000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,75.2,"KHOB 232250Z 36015KT 10SM BLDU SCT150 24/10 A2990 RMK SLPNO"
"20356","HOB","2004-05-01 00:00:00",-103.217,32.6875,66.2,44.6,45.6,330,25,NA,29.95,NA,5,35,"BKN","   ","   ",NA,10000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,66.2,"KHOB 010000Z 33025G35KT 5SM BLDU BKN100 19/07 A2995 RMK SLPNO"
"20357","HOB","2004-05-01 00:20:00",-103.217,32.6875,60.8,42.8,51.45,330,25,NA,29.98,NA,15,35,"BKN","   ","   ",NA,10000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,60.8,"KHOB 010020Z 33025G35KT 15SM BLDU BKN100 16/06 A2998 RMK SLPNO VSBY E 5"
"27954","HOB","2005-09-28 21:50:00",-103.217,32.6875,96.8,50,20.62,30,15,NA,30.01,NA,4,22,"SCT","   ","   ",NA,12000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,93.71,"KHOB 282150Z 03015G22KT 4SM BLDU SCT120 36/10 A3001 RMK PEAK WIND 03027/48"
"27955","HOB","2005-09-28 22:50:00",-103.217,32.6875,89.6,53.6,29.45,20,18,NA,30.02,NA,4,25,"SCT","   ","   ",NA,8000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,87.36,"KHOB 282250Z 02018G25KT 4SM BLDU SCT080 32/12 A3002 RMK PK WND 010030/45"
"28556","HOB","2005-11-15 14:50:00",-103.217,32.6875,44.6,30.2,56.74,20,15,NA,30.19,NA,8,25,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,37.11,"KHOB 151450Z 02015G25KT 8SM BLDU SKC 07/M01 A3019"
"28557","HOB","2005-11-15 15:50:00",-103.217,32.6875,46.4,28.4,49.24,20,20,NA,30.26,NA,6,30,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,38.26,"KHOB 151550Z 02020G30KT 6SM BLDU SKC 08/M02 A3026"
"28558","HOB","2005-11-15 16:50:00",-103.217,32.6875,48.2,24.8,39.66,20,18,NA,30.29,NA,6,28,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,41.07,"KHOB 151650Z 02018G28KT 6SM BLDU SKC 09/M04 A3029"
"28559","HOB","2005-11-15 17:50:00",-103.217,32.6875,50,21.2,31.87,20,15,NA,30.31,NA,6,25,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,44.12,"KHOB 151750Z 02015G25KT 6SM BLDU SKC 10/M06 A3031"
"28560","HOB","2005-11-15 18:50:00",-103.217,32.6875,51.8,19.4,27.62,10,16,NA,30.31,NA,6,26,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,51.8,"KHOB 151850Z 01016G26KT 6SM BLDU SKC 11/M07 A3031 RMK 20057"
"28561","HOB","2005-11-15 19:50:00",-103.217,32.6875,51.8,15.8,23.65,10,15,NA,30.31,NA,6,25,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,51.8,"KHOB 151950Z 01015G25KT 6SM BLDU SKC 11/M09 A3031"
"28606","HOB","2005-11-19 16:50:00",-103.217,32.6875,55.4,33.8,43.9,20,15,NA,30.2,NA,6,25,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,55.4,"KHOB 191650Z 02015G25KT 6SM BLDU SKC 13/01 A3020"
"28713","HOB","2005-11-27 17:50:00",-103.217,32.6875,53.6,14,20.46,270,30,NA,29.6,NA,5,40,"SCT","   ","   ",NA,12000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,53.6,"KHOB 271750Z 27030G40KT 5SM BLDU SCT120 12/M10 A2960"
"28714","HOB","2005-11-27 18:50:00",-103.217,32.6875,53.6,3.2,12.59,240,30,NA,29.58,NA,5,42,"FEW","   ","   ",NA,12000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,53.6,"KHOB 271850Z 24030G42KT 5SM BLDU FEW120 12/M16 A2958 RMK 20081"
"28770","HOB","2005-12-02 17:50:00",-103.217,32.6875,73.4,21.2,13.93,240,17,NA,29.91,NA,8,28,"SCT","   ","   ",NA,25000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,71.09,"KHOB 021750Z 24017G28KT 8SM BLDU SCT250 23/M06 A2991"
"28771","HOB","2005-12-02 18:50:00",-103.217,32.6875,77,19.4,11.44,230,18,NA,29.87,NA,8,28,"SCT","   ","   ",NA,25000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,74.94,"KHOB 021850Z 23018G28KT 8SM BLDU SCT250 25/M07 A2987 RMK 21002"
"28772","HOB","2005-12-02 19:50:00",-103.217,32.6875,80.6,19.4,10.16,240,20,NA,29.84,NA,8,33,"SCT","   ","   ",NA,25000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,78.56,"KHOB 021950Z 24020G33KT 8SM BLDU SCT250 27/M07 A2984"
"28773","HOB","2005-12-02 20:50:00",-103.217,32.6875,78.8,19.4,10.78,230,19,NA,29.82,NA,8,28,"SCT","   ","   ",NA,20000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,76.89,"KHOB 022050Z 23019G28KT 8SM BLDU SCT200 26/M07 A2982"
"29145","HOB","2006-01-01 18:50:00",-103.217,32.6875,71.6,14,10.85,240,28,NA,29.68,NA,6,38,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,68.97,"KHOB 011850Z 24028G38KT 6SM BLDU SKC 22/M10 A2968 RMK 20141"
"29146","HOB","2006-01-01 19:50:00",-103.217,32.6875,73.4,5,6.82,240,35,NA,29.66,NA,4,45,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,70.76,"KHOB 011950Z 24035G45KT 4SM BLDU SKC 23/M15 A2966"
"29147","HOB","2006-01-01 21:50:00",-103.217,32.6875,71.6,1.4,6.14,250,30,NA,29.69,NA,5,40,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,68.75,"KHOB 012150Z 25030G40KT 5SM BLDU SKC 22/M17 A2969"
"29148","HOB","2006-01-01 22:50:00",-103.217,32.6875,69.8,1.4,6.53,240,30,NA,29.7,NA,5,40,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,69.8,"KHOB 012250Z 24030G40KT 5SM BLDU SKC 21/M17 A2970"
"29685","HOB","2006-02-15 16:50:00",-103.217,32.6875,69.8,21.2,15.73,240,20,NA,29.93,NA,8,33,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,69.8,"KHOB 151650Z 24020G33KT 8SM BLDU SKC 21/M06 A2993"
"29686","HOB","2006-02-15 17:50:00",-103.217,32.6875,71.6,19.4,13.71,230,18,NA,29.92,NA,8,28,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,69.1,"KHOB 151750Z 23018G28KT 8SM BLDU SKC 22/M07 A2992"
"29687","HOB","2006-02-15 18:50:00",-103.217,32.6875,73.4,17.6,11.94,230,18,NA,29.9,NA,8,28,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,71,"KHOB 151850Z 23018G28KT 8SM BLDU SKC 23/M08 A2990 RMK 20078"
"29699","HOB","2006-02-16 17:50:00",-103.217,32.6875,71.6,15.8,11.74,230,20,NA,29.91,NA,10,38,"SCT","   ","   ",NA,20000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,69.01,"KHOB 161750Z 23020G38KT 10SM BLDU SCT200 22/M09 A2991"
"29700","HOB","2006-02-16 18:50:00",-103.217,32.6875,73.4,15.8,11.05,240,18,NA,29.91,NA,10,34,"BKN","   ","   ",NA,20000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,70.96,"KHOB 161850Z 24018G34KT 10SM BLDU BKN200 23/M09 A2991 RMK 20090"
"29701","HOB","2006-02-16 19:51:00",-103.217,32.6875,73.4,12.2,9.43,230,18,NA,29.9,NA,10,32,"BKN","   ","   ",NA,20000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,70.88,"KHOB 161951Z 230018G32KT 10SM BLDU BKN200 23/M11 A2990"
"29954","HOB","2006-03-08 17:50:00",-103.217,32.6875,68,30.2,24.32,240,19,NA,29.74,NA,8,33,"BKN","BKN","   ",NA,12000,20000,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,68,"KHOB 081750Z 24019G33KT 8SM BLDU BKN120 BKN200 20/M01 A2974"
"30006","HOB","2006-03-12 20:50:00",-103.217,32.6875,75.2,14,9.61,240,18,NA,29.75,NA,6,28,"FEW","   ","   ",NA,25000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,72.87,"KHOB 122050Z 24018G28KT 6SM BLDU FEW250 24/M10 A2975"
"30007","HOB","2006-03-12 21:50:00",-103.217,32.6875,75.2,10.4,8.2,230,20,NA,29.74,NA,6,30,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,72.81,"KHOB 122150Z 23020G30KT 6SM BLDU SKC 24/M12 A2974"
"30008","HOB","2006-03-12 22:50:00",-103.217,32.6875,69.8,23,16.98,240,22,NA,29.77,NA,4,32,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,69.8,"KHOB 122250Z 24022G32KT 4SM BLDU SKC 21/M05 A2977"
"30009","HOB","2006-03-12 23:50:00",-103.217,32.6875,66.2,24.8,20.72,240,25,NA,29.79,NA,6,35,"FEW","   ","   ",NA,25000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,66.2,"KHOB 122350Z 24025G35KT 6SM BLDU FEW250 19/M04 A2979"
"30053","HOB","2006-03-16 16:50:00",-103.217,32.6875,60.8,15.8,17.07,40,15,NA,30.26,NA,6,NA,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,60.8,"KHOB 161650Z 04015KT 6SM BLDU SKC 16/M09 A3026"
"30054","HOB","2006-03-16 17:50:00",-103.217,32.6875,62.6,15.8,16.02,40,15,NA,30.25,NA,6,NA,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,62.6,"KHOB 161750Z 04015KT 6SM BLDU SKC 17/M09 A3025"
"30109","HOB","2006-03-20 20:50:00",-103.217,32.6875,60.8,23,23.23,270,20,NA,29.71,NA,7,30,"SCT","   ","   ",NA,8000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,60.8,"KHOB 202050Z 27020G30KT 7SM BLDU SCT080 16/M05 A2971"
"30311","HOB","2006-04-05 22:50:00",-103.217,32.6875,86,33.8,15.48,220,14,NA,29.78,NA,10,30,"BKN","BKN","   ",NA,6000,15000,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,82.66,"KHOB 052250Z 22014G30KT 10SM BLDU BKN060 BKN150 30/01 A2978"
"30312","HOB","2006-04-05 23:05:00",-103.217,32.6875,86,33.8,15.48,220,23.33,NA,29.78,NA,10,50.54,"BKN","OVC","   ",NA,6000,15000,NA,NA,"-SHRA BLDU",NA,NA,NA,NA,NA,NA,82.66,"KHOB 052305Z 22012G26 10SM -SHRA BLDU BKN060 OVC150 30/01 A2978"
"30313","HOB","2006-04-05 23:50:00",-103.217,32.6875,84.2,32,15.25,210,10,NA,29.77,NA,10,20,"BKN","BKN","   ",NA,6000,15000,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,81.28,"KHOB 052350Z 21010G20KT 10SM BLDU BKN060 BKN150 29/M00 A2977 RMK 403312128 7//// LAST"
"30320","HOB","2006-04-06 18:50:00",-103.217,32.6875,71.6,5,7.25,260,20,NA,29.77,NA,8,35,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,68.8,"KHOB 061850Z 26020G35KT 8SM BLDU SKC 22/M15 A2977"
"30321","HOB","2006-04-06 19:50:00",-103.217,32.6875,71.6,5,7.25,250,20,NA,29.75,NA,8,35,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,68.8,"KHOB 061950Z 25020G35KT 8SM BLDU SKC 22/M15 A2975"
"30323","HOB","2006-04-06 21:50:00",-103.217,32.6875,75.2,5,6.42,260,15,NA,29.73,NA,10,26,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,72.72,"KHOB 062150Z 26015G26KT 10SM BLDU SKC 24/M15 A2973"
"30329","HOB","2006-04-07 15:50:00",-103.217,32.6875,66.2,24.8,20.72,290,20,NA,29.89,NA,8,32,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,66.2,"KHOB 071550Z 29020G32KT 8SM BLDU SKC 19/M04 A2989"
"30330","HOB","2006-04-07 16:50:00",-103.217,32.6875,68,21.2,16.74,280,15,NA,29.9,NA,10,26,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,68,"KHOB 071650Z 28015G26KT 10SM BLDU SKC 20/M06 A2990"
"30425","HOB","2006-04-15 18:50:00",-103.217,32.6875,87.8,23,9.39,240,20,NA,29.79,NA,10,31,"BKN","   ","   ",NA,15000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,83.43,"KHOB 151850Z 24020G31KT 10SM BLDU BKN150 31/M05 A2979"
"30426","HOB","2006-04-15 19:50:00",-103.217,32.6875,87.8,14,6.38,230,20,NA,29.78,NA,10,32,"SCT","   ","   ",NA,15000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,83,"KHOB 151950Z 23020G32KT 10SM BLDU SCT150 31/M10 A2978"
"31253","HOB","2006-06-22 23:50:00",-103.217,32.6875,95,57.2,28.37,80,25,NA,30.08,NA,0.25,35,"BKN","BKN","   ",NA,8000,25000,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,93.82,"KHOB 222350Z 08025G35KT 1/4SM BLDU BKN080 BKN250 35/14 A3008 RMK 403652227 LAST"
"31339","HOB","2006-06-29 23:50:00",-103.217,32.6875,71.6,60.8,68.75,100,25,NA,30.16,NA,6,35,"BKN","   ","   ",NA,7000,NA,NA,NA,"TS BLDU",NA,NA,NA,NA,NA,NA,71.6,"KHOB 292350Z 10025G35KT 6SM TS BLDU BKN070 22/16 A3016 RMK FQT LTGICCG OVHD TS"
"32409","HOB","2006-09-22 16:50:00",-103.217,32.6875,80.6,50,34.41,230,17,NA,29.75,NA,8,28,"FEW","   ","   ",NA,15000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,80.6,"KHOB 221650Z 23017G28KT 08SM BLDU FEW150 27/10 A2975"
"34386","HOB","2007-02-24 14:55:00",-103.217,32.6875,41,14,32.88,240,32,NA,29.69,NA,6,42,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,28.74,"KHOB 241455Z 24032G42KT 6SM BLDU SKC 05/M10 A2969"
"34387","HOB","2007-02-24 15:50:00",-103.217,32.6875,44.6,12.2,26.45,240,35,NA,29.7,NA,3,47,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,33.29,"KHOB 241550Z 24035G47KT 3SM BLDU SKC 07/M11 A2970"
"34388","HOB","2007-02-24 16:50:00",-103.217,32.6875,50,6.8,16.95,260,34,NA,29.76,NA,3,46,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,40.94,"KHOB 241650Z 26034G46KT 3SM BLDU SKC 10/M14 A2976"
"39016","HOB","2008-04-10 18:50:00",-103.217,32.6875,68,6.8,8.9,240,29,NA,29.63,NA,8,45,"FEW","   ","   ",NA,7000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,68,"KHOB 101850Z 24029G45KT 8SM BLDU FEW070 20/M14 A2963"
"39017","HOB","2008-04-10 19:50:00",-103.217,32.6875,68,6.8,8.9,240,33,NA,29.62,NA,6,48,"FEW","   ","   ",NA,8000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,68,"KHOB 101950Z 24033G48KT 6SM BLDU FEW080 20/M14 A2962"
"39018","HOB","2008-04-10 20:50:00",-103.217,32.6875,68,5,8.2,230,37,NA,29.61,NA,5,48,"FEW","   ","   ",NA,8000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,68,"KHOB 102050Z 23037G48KT 5SM BLDU FEW080 20/M15 A2961"
"39019","HOB","2008-04-10 21:50:00",-103.217,32.6875,68,5,8.2,250,28,NA,29.63,NA,7,41,"FEW","   ","   ",NA,10000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,68,"KHOB 102150Z 25028G41KT 7SM BLDU FEW100 20/M15 A2963"
"39020","HOB","2008-04-10 22:50:00",-103.217,32.6875,66.2,5,8.73,270,29,NA,29.68,NA,7,37,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,66.2,"KHOB 102250Z 27029G37KT 7SM BLDU SKC 19/M15 A2968"
"39021","HOB","2008-04-10 23:50:00",-103.217,32.6875,64.4,-7.6,5.12,270,32,NA,29.72,NA,8,40,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,64.4,"KHOB 102350Z 27032G40KT 8SM BLDU SKC 18/M22 A2972"
"39097","HOB","2008-04-17 21:50:00",-103.217,32.6875,64.4,23,20.46,310,28,NA,29.94,NA,1.5,36,"SCT","   ","   ",NA,10000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,64.4,"KHOB 172150Z 31028G36KT 11/2SM BLDU SCT100 18/M05 A2994"
"39098","HOB","2008-04-17 22:05:00",-103.217,32.6875,60.8,32,33.64,320,30,NA,29.96,NA,4,36,"SCT","   ","   ",NA,10000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,60.8,"KHOB 172205Z 32030G36KT 4SM BLDU SCT100 16/00 A2996"
"39322","HOB","2008-05-07 18:50:00",-103.217,32.6875,78.8,41,25.95,270,29,NA,29.71,NA,7,38,"SCT","   ","   ",NA,9000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,77.6,"KHOB 071850Z 27029G38KT 7SM BLDU SCT090 26/05 A2971"
"45103","HOB","2009-09-28 16:50:00",-103.217,32.6875,69.8,41,35.09,50,20,NA,30.22,NA,6,28,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,69.8,"KHOB 281650Z 05020G28KT 6SM BLDU SKC 21/05 A3022"
"45104","HOB","2009-09-28 17:50:00",-103.217,32.6875,71.6,39.2,30.77,40,15,NA,30.23,NA,6,25,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,69.91,"KHOB 281750Z 04015G25KT 6SM BLDU SKC 22/04 A3023"
"45934","HOB","2009-12-08 19:50:00",-103.217,32.6875,62.6,33.8,33.93,230,41,NA,29.52,NA,5,53,"SCT","   ","   ",NA,7500,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,62.6,"KHOB 081950Z 23041G53KT 5SM BLDU SCT075 17/01 A2952"
"45935","HOB","2009-12-08 20:50:00",-103.217,32.6875,62.6,33.8,33.93,250,44,NA,29.58,NA,5,55,"FEW","   ","   ",NA,6500,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,62.6,"KHOB 082050Z 25044G55KT 5SM BLDU FEW065 17/01 A2958"
"46450","HOB","2010-01-20 20:50:00",-103.217,32.6875,59,19.4,21.26,230,29,NA,29.58,NA,8,40,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,59,"KHOB 202050Z 23029G40KT 8SM BLDU SKC 15/M07 A2958"
"50763","HOB","2011-02-27 21:50:00",-103.217,32.6875,64.4,23,20.46,240,33,NA,29.62,NA,5,42,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,64.4,"KHOB 272150Z 24033G42KT 5SM BLDU SKC 18/M05 A2962"
"51500","HOB","2011-05-01 13:50:00",-103.217,32.6875,50,24.8,37.08,30,25,NA,30,NA,6,35,"BKN","   ","   ",NA,3800,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,42.18,"KHOB 011350Z 03025G35KT 6SM BLDU BKN038 10/M04 A3000"
"53804","HOB","2011-11-05 21:50:00",-103.217,32.6875,73.4,33.8,23.39,250,19,NA,29.72,NA,5,28,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,71.54,"KHOB 052150Z 25019G28KT 5SM BLDU SKC 23/01 A2972"
"55200","HOB","2012-02-23 23:50:00",-103.217,32.6875,71.6,28.4,19.98,30,23,0,29.68,NA,6,35,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,69.4,"KHOB 232350Z 03023G35KT 6SM BLDU SKC 22/M02 A2968"
"55262","HOB","2012-02-28 18:50:00",-103.217,32.6875,73.4,21.2,13.93,220,35,0,29.88,NA,5,44,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,71.09,"KHOB 281850Z 22035G44KT 5SM BLDU SKC 23/M06 A2988"
"55263","HOB","2012-02-28 19:50:00",-103.217,32.6875,73.4,21.2,13.93,220,29,0,29.87,NA,6,46,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,71.09,"KHOB 281950Z 22029G46KT 6SM BLDU SKC 23/M06 A2987"
"55266","HOB","2012-02-28 22:50:00",-103.217,32.6875,73.4,12.2,9.43,240,27,0,29.87,NA,8,35,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,70.88,"KHOB 282250Z 24027G35KT 8SM BLDU SKC 23/M11 A2987"
"55267","HOB","2012-02-28 23:50:00",-103.217,32.6875,71.6,6.8,7.87,240,23,0,29.89,NA,3,37,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,68.83,"KHOB 282350Z 24023G37KT 3SM BLDU SKC 22/M14 A2989"
"55306","HOB","2012-03-02 23:50:00",-103.217,32.6875,64.4,17.6,16.26,330,34,0,29.78,NA,4,40,"CLR",NA,NA,NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,64.4,"KHOB 022350Z 33034G40KT 4SM BLDU SKC 18/M08 A2978"
